499307237,0.3178,0.9366,-1.4981,0.0007,-0.9077,0.1104,0.0000,0.1616,0.1992,-0.1107,0.2965,0.1645,0.0090,0.7866,-0.6023,0.4530,-0.2528,-0.7085,0.2854,-0.8342,0.0373,0.6594,0.2950,0.3216,0.1958,0.5008,-0.0857,-0.4066,0.3097,0.3540,-0.8170,-0.4740,0.5424,-0.0241,0.1098,0.1382,0.5830,0.2799,-0.1796,0.0203,-0.1290,0.0885,0.4357,-0.1645,0.5024,0.4759,0.2085,0.2451,-0.4970,0.3750,0.0379,0.2642,-0.3990,0.5733,0.4323,-0.0695,-0.1625,0.0223,0.1701,0.9987,-0.1510,0.1919,0.0000,0.0000,-0.0081,0.4856,0.4366,-0.0895,0.7467,-0.2076,0.2731,0.2054,-0.2701,-0.1236,0.2965,-0.3624,0.4571,0.5433,0.1612,-0.4896,0.1083,-0.0272,0.4534,-0.1533,0.3591,0.4459,-0.1071,0.3187,0.0000,0.5031,0.4627
499307830,0.3938,0.1421,-0.0562,0.7113,0.0302,2.0803,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,0.0000,0.3165,-0.0071,-0.0548,0.7748,0.1731,0.3728,0.3388,0.3251,0.1040,-0.8963,0.1590,0.0000,0.3192,0.2058,0.0000,0.4075,-0.3979,-0.5715,1.3220,0.1748,1.0631,-0.5103,-0.0014,-0.2244,0.3968,0.5317,0.4427,0.0558,0.0000,0.4115,0.0830,0.2571,0.2415,0.2120,0.2588,0.7291,0.0000,0.0000,2.5557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0918,0.0249,-0.2300,0.2751,0.2181,-0.1506,0.2591,0.2300,-0.0605,0.1769,1.4961,0.0000,0.0000,0.0000,1.1090,0.0000,0.0000,0.0000,0.1847,1.9419,0.0000,-0.4133,0.0000,0.0000,0.0000,0.0000,0.0917,0.0641,0.8572,0.0000,-1.0181,-1.0167,1.0265
499321174,0.3529,0.2048,0.1160,0.6346,0.2944,1.0692,0.4521,0.0000,0.0000,0.4289,-0.4457,-0.0140,0.0711,0.4017,0.0236,0.1112,0.5758,-0.0086,0.1611,0.2814,-0.0406,0.8392,0.0000,-0.6070,0.0000,0.3999,0.8935,0.0000,-0.0281,0.0000,0.4785,1.0826,0.3253,0.6911,-0.2162,-0.4594,-0.1536,0.6922,0.2805,0.4152,0.5920,0.1519,0.5304,0.0802,0.2779,0.0697,0.4187,0.1594,0.5070,-0.6957,-1.0874,1.4067,0.0000,0.0000,0.0000,0.5177,0.0000,-0.5543,0.4821,0.3354,0.4515,0.4620,0.3900,0.2077,0.2277,0.2916,0.2726,0.4183,0.6786,0.0000,-0.7925,0.0000,1.0768,0.1713,0.0000,0.0000,0.1025,1.3226,0.0000,-0.2557,0.4662,0.0000,-0.2926,0.0000,0.3237,0.2759,0.6402,-0.0309,-0.0146,0.3065,0.5566
499321175,0.3564,0.1406,-0.0252,0.5812,0.2254,1.1054,0.2682,-1.6868,-1.1008,0.3695,-0.4357,-0.1277,-0.1225,0.3996,0.1309,0.0069,0.5465,-0.0446,0.1068,0.2402,-0.1250,0.7340,0.0000,-0.5918,0.0000,0.3522,0.9171,0.0000,-0.2082,0.0000,0.3291,1.0999,0.1727,0.7444,-0.3036,-0.7107,-0.2853,0.7151,0.1680,0.3669,0.4712,0.0822,0.5137,0.0550,0.1824,0.0104,0.3728,0.1072,0.4781,-0.4757,-0.3404,1.3844,0.0000,0.0000,0.0000,0.4898,-1.1462,-0.4115,0.4948,0.2605,0.3812,0.3573,0.3283,0.1821,0.0739,0.1815,0.2877,0.3421,0.7212,0.0000,-1.4125,0.0000,1.1208,0.1671,0.0000,0.0000,0.1873,1.1523,0.0000,0.1050,0.3996,-1.1553,-0.0631,-0.4571,0.4809,0.1830,0.5770,-0.0294,-0.0781,0.1623,0.5706
499333679,0.3348,0.0995,-0.3776,0.7468,0.1169,1.3048,0.0124,-1.5652,-0.6524,0.5903,-0.2606,0.0586,0.1547,0.6295,-0.1015,-0.0997,0.5011,0.1751,0.1707,0.1931,-0.0309,0.5136,-0.0775,0.1299,-0.2838,-0.8673,0.9138,-0.6710,0.2731,-0.3252,0.2081,1.1768,0.2058,0.6182,-0.1963,-0.5437,-0.1077,0.6785,0.5232,0.6567,0.2519,0.2642,0.2692,0.0040,0.4001,-0.2355,-0.0098,-0.2822,0.6889,0.0000,0.0000,3.1444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2527,0.3011,0.1911,0.7215,0.4081,0.1855,-0.9659,0.2793,0.2184,0.6651,0.7589,-1.1412,-0.4887,-0.6644,1.1201,-0.2363,-0.1568,0.0000,0.4573,1.8016,0.0000,0.0125,-0.5425,0.0000,-0.1265,-0.3646,0.5346,0.2622,0.8796,-0.3969,-0.1121,-0.3401,0.5373
499340469,2.0702,1.6913,1.4774,0.0000,0.0000,1.3108,0.0000,0.2987,0.0000,1.1709,0.4372,1.3320,0.0000,0.0000,1.1377,0.5017,1.2759,0.0000,0.8705,0.0000,0.0000,0.9716,1.0083,0.6166,-0.1681,1.0141,0.0000,1.1129,0.4266,0.4226,0.4087,1.6309,0.8522,0.0000,1.2739,0.7841,0.0000,1.4381,0.0000,1.4870,1.3942,0.7600,0.3045,0.5920,0.1651,1.3486,0.7592,-0.5709,0.0000,0.0000,0.0000,0.9877,0.0000,0.7523,0.0000,0.0000,1.0292,0.0000,0.9376,0.6215,0.0000,-0.0688,1.0136,1.1987,0.5522,1.0444,1.2947,0.9608,1.8008,0.2472,0.3966,-0.2229,0.0081,0.0000,1.1345,1.2889,1.1618,0.4520,0.4884,0.0000,1.2513,0.5887,0.0000,0.8336,0.0000,0.8163,1.2020,0.0000,0.0000,1.2956,0.0000
499347414,0.6105,0.4317,0.9489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7831,0.7013,0.6759,0.0000,0.0000,0.6279,0.0000,0.6438,0.5173,0.8580,0.4446,0.3180,0.4672,0.5357,1.0558,0.5163,0.8492,0.0000,0.0000,-0.4680,0.6997,0.0000,-1.0330,0.9577,0.5857,0.4806,0.0000,0.4408,0.7763,0.0000,0.1454,0.9013,0.1571,0.0000,-0.5379,0.6368,0.2414,-0.2866,1.0997,0.7619,0.0000,0.0000,0.5354,0.5349,0.3570,0.6409,0.0000,0.6580,1.0225,0.2669,0.0000,0.4068,0.3446,0.8064,0.5513,0.5690,0.7947,0.4342,-1.1082,0.0000,0.0000,0.5511,0.4523,0.9642,0.6828,0.8408,0.0000,0.6338,0.5685,0.9902,0.0000,0.8700,0.0000,0.5651,0.3156,0.7859,0.0000,0.6229,0.5498,0.4773,0.0000,0.7728
499347707,0.3696,0.2060,0.0970,0.7160,0.2309,1.6383,-0.0012,0.0000,0.0000,0.0088,0.0000,0.0000,-1.0923,0.4932,0.1594,0.1595,0.7229,0.0837,0.1867,0.4020,0.0351,0.6217,-0.3225,0.0769,-0.2442,0.4301,0.6776,-0.6623,0.3087,-0.2740,0.3457,1.1155,0.2768,0.8456,-0.2297,-0.3584,-0.2494,0.7904,0.3006,0.5265,0.4616,0.2784,0.4745,0.1446,0.3328,0.1993,0.3763,0.1018,0.5690,0.0000,0.0000,1.7977,0.0000,0.0000,0.0000,0.5916,0.0000,0.0000,0.6543,0.3861,0.4120,0.4784,0.3926,0.2382,0.1635,0.2386,0.1419,0.5220,0.9656,-1.7755,-0.3077,-1.3207,0.9839,0.1309,-0.9469,-0.0691,0.4941,0.7811,-0.1754,0.4110,0.5408,-0.1671,0.3040,0.1912,0.5688,0.1932,0.6696,-0.2426,-0.1413,0.2723,0.7660
