499307237,-0.3547,1.0326,-0.6420,-0.1463,0.4333,0.4526,0.2820,-0.2910,0.2208,0.3926,0.2040,0.3432,0.1613,-0.0575,0.4907,0.8463,-0.1296,-0.8855,-0.4397,0.4184,-0.2388,0.1924,0.4486,-1.4459,1.0423,0.3775,0.3369,-0.0215,0.1575,0.4972,0.3391,-0.1355,-0.6087,0.0544,0.1606,-0.1145,0.3825,0.5605,0.5442,0.3615,0.3900,0.3895,-0.0308,0.1781,-0.2837,0.2726,0.3461,0.4854,0.4183,-0.0255,0.7114,0.1634,0.4729,0.5116,0.0000,0.2664,0.1450,0.2991,-0.4116,0.3300,0.4942,-0.5871,0.0520,0.5600,0.1264,0.5863,0.0795,0.6751,0.8288,0.6928,-0.1115,0.0898,-0.3475,0.1492,-0.3979,0.2151,0.6017,0.1805,-0.4365,0.1965,-0.0004,0.3727,0.5692,0.2965,0.3464,0.7293,-0.1138,0.5063,-0.5863,0.0475
499307830,0.5976,0.6425,0.6954,0.5143,0.6918,0.6975,0.4448,0.4852,0.8972,0.0000,-0.1324,0.6646,0.8225,0.7277,1.1030,-0.0338,0.7236,0.7185,0.7367,0.6847,0.1045,0.7068,0.5631,0.6843,0.7199,0.8762,0.7452,0.8048,0.0000,1.2730,-0.4418,0.0000,-0.0557,0.3895,0.6095,0.4459,1.3658,0.5813,0.5896,1.2082,0.4713,0.9761,0.7113,1.0917,0.9733,0.7868,1.0395,0.8030,0.0000,0.8392,0.0000,0.0000,0.0000,2.9893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7611,0.8328,0.8071,1.7405,0.0000,0.7314,-0.3183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5896,0.0000,0.0000,0.0000,2.3596,0.0000,0.0000,0.0000,0.0000,0.0000,0.8015,0.7934,0.8166,-0.4088,0.2848,0.4790,0.7906
499321174,0.4744,0.3058,0.5502,0.5510,0.7774,0.6922,0.6080,0.2475,0.8966,0.7382,-0.4892,0.2512,0.4142,0.5013,0.6278,0.3447,0.5809,0.5364,0.3859,0.5523,0.5396,0.5639,0.4994,0.4943,0.8550,0.4906,0.3884,0.2998,0.6055,1.0985,-0.3251,0.7729,0.4938,0.0720,0.5632,0.1753,0.6148,0.4772,0.2365,1.0627,0.1387,0.5904,0.7405,0.7303,0.7563,0.3634,0.6451,0.6801,-0.4629,0.7177,0.2978,0.0000,0.0000,1.6461,0.0000,0.0000,0.0000,0.2225,0.0000,-0.0862,0.5330,0.6331,0.4850,1.2339,0.0000,0.2186,-0.2078,0.0000,0.3231,0.2917,0.0000,-0.1050,0.0000,1.4810,-0.4893,0.1721,0.1354,1.3977,0.0000,0.0000,0.0645,-0.0073,0.5898,0.5670,0.6523,0.5703,0.2535,0.4903,0.5623,0.6773
499321175,0.5170,0.2996,0.4237,0.4900,0.7483,0.6544,0.5681,0.2125,0.9110,0.6602,-0.1399,0.2186,0.3872,0.4600,0.5198,0.2833,0.5406,0.4726,0.3634,0.4943,0.5386,0.5160,0.4147,0.4600,0.8494,0.4776,0.2584,0.1459,0.6506,1.1110,-0.3442,0.5550,0.4920,-0.0303,0.4291,0.2009,0.6167,0.4299,0.2197,1.1315,0.0901,0.5031,0.6708,0.6888,0.6833,0.3140,0.6277,0.6353,-0.1958,0.7088,0.2837,-0.4313,0.0000,1.6567,-1.1807,0.0000,0.0000,0.1511,-0.8017,0.1103,0.4303,0.6293,0.4220,1.2634,0.0000,0.0024,-0.3233,0.0000,-0.2685,0.0897,0.0000,-0.0791,0.0000,1.6501,0.0000,0.3248,0.3195,1.2781,-0.4451,0.0000,0.2161,0.1541,0.6873,0.5148,0.6280,0.5087,0.3113,0.4668,0.4914,0.6191
499333679,0.5778,0.6158,0.7702,0.2932,0.7504,0.8148,0.4451,0.3276,1.0491,0.0000,-0.1695,0.5230,0.7926,0.6808,1.0853,-0.0841,0.7040,0.7792,0.6183,0.6059,0.2478,0.7159,0.3751,0.5963,0.9783,1.0060,0.7249,0.7397,0.0000,1.5030,-0.6954,-0.3070,0.1332,0.1406,0.7209,0.6330,0.4016,0.8165,0.6278,1.2842,0.5271,1.0550,0.7396,1.1896,1.1320,0.6676,1.1300,0.9413,0.0000,0.8503,0.0000,0.0000,0.0000,3.6699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9143,1.0303,0.9687,1.9502,0.0000,0.7251,-0.6025,-0.3293,0.0449,0.1286,-0.6651,-0.2877,-0.8655,2.2813,-0.5535,0.2753,-1.7513,2.3331,-0.6501,0.0000,0.0834,0.1478,0.4528,0.7669,0.9255,0.8153,-0.4928,0.1889,0.4745,0.8220
499340469,1.6377,1.5647,0.6945,0.0000,0.0000,0.0000,1.1754,0.0000,1.1600,-0.3806,0.6009,0.0000,1.2038,0.7036,0.0000,1.6592,0.5588,0.0000,0.5739,0.0000,0.5097,0.1234,0.3174,0.0000,0.0000,0.0000,-0.1394,0.4465,0.6346,0.9314,1.0964,0.3649,0.8697,0.5623,0.0000,1.0622,0.0000,0.0000,0.6282,0.0000,0.0000,0.7995,1.0312,-0.1110,0.1098,0.6270,0.6574,0.2510,0.0000,1.1084,0.0000,0.0000,1.0832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0814,0.0000,0.9844,-0.1148,1.0196,0.0000,0.0000,1.2106,0.9983,1.1203,1.4217,0.0000,0.0000,0.4098,0.0000,0.0000,0.9649,0.6252,0.6732,0.0526,0.7724,0.0000,0.4462,0.0000,0.0000,1.0762,0.0000,0.2947,0.0000,0.6935
499347414,0.7077,0.7636,0.1276,0.9606,0.7603,0.0000,0.2493,0.0000,0.0000,0.0000,0.0000,0.0000,0.7165,0.6994,0.0000,0.0000,0.7394,0.5687,0.8812,0.3359,0.6769,0.7892,0.0627,0.2251,0.7252,0.7229,0.9820,0.5909,0.7928,0.0000,0.0000,0.0000,0.0000,0.0000,0.9276,0.7576,0.0000,0.6254,0.5888,1.0795,0.0000,0.1374,0.9003,0.0431,0.0000,0.3191,0.7895,0.3100,1.1124,0.9226,0.0000,0.0000,0.8160,0.8313,0.7099,0.6566,0.6166,0.0000,0.6849,1.0712,0.0000,0.7312,0.6277,0.4600,0.4655,0.8115,0.7535,1.0952,1.0287,0.0000,0.0000,0.4114,0.4949,1.1014,0.6271,0.0000,0.6865,0.5019,1.1095,0.0000,0.7122,0.5154,0.6383,0.0000,0.7794,0.9211,0.6107,0.7080,0.0000,0.4899
499347707,0.4092,0.3601,0.4247,0.4877,0.7784,0.6138,0.4222,0.2224,0.7559,0.3081,-0.4682,0.1287,0.3482,0.4541,0.9587,0.2242,0.5106,0.4520,0.3696,0.4458,0.4141,0.5898,0.3823,0.4797,0.8072,0.4822,0.4068,0.3522,0.2153,1.1321,-0.2655,0.4795,0.3976,0.0481,0.3901,0.0265,0.7170,0.2372,-0.0684,1.2352,0.1339,0.6136,0.6399,0.7371,0.7402,0.3733,0.6569,0.5874,-0.9031,0.6559,0.0000,0.0000,0.0000,2.0147,0.0000,0.0000,0.0000,0.0883,0.0000,0.0000,0.4721,0.5287,0.2855,1.4690,0.0000,0.0373,0.0000,0.0000,-0.3229,0.0753,0.0000,-0.2831,0.0000,1.7200,-0.5256,0.4098,0.3035,1.2378,0.0234,0.0000,0.2968,0.3393,0.5552,0.4976,0.6178,0.6499,0.0764,0.2739,0.4869,0.6036
